koi_disposition,int_koi_disposition,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_nt,koi_fpflag_ec,koi_model_snr,koi_depth,koi_tce_plnt_num,koi_impact_err1,koi_period,koi_teq,koi_steff_err1,ra,koi_slogg_err1,koi_duration_err1,koi_duration
FALSE POSITIVE,0,0,1,0,0,39.3,331.2,1,0.369,1.8189391480000001,1549,174,293.87265,0.052000000000000005,0.321,1.6440000000000001
CONFIRMED,1,0,0,0,0,40.3,732.0,1,0.43200000000000005,40.109781700000006,556,82,289.73169,0.168,0.0869,5.2096
CANDIDATE,2,0,0,0,0,30.5,187.5,3,0.46799999999999997,0.708621057,1846,108,295.28722999999997,0.063,0.0526,1.5041
CONFIRMED,1,0,0,0,0,18.0,84.2,2,0.366,2.46106962,1195,98,294.6741,0.024,0.11,2.184
CANDIDATE,2,0,0,0,0,59.5,815.9,1,14.74,3.403743926,1101,152,293.25916,0.044000000000000004,0.04,1.5017
CONFIRMED,1,0,0,0,0,31.1,286.5,1,0.09699999999999999,8.03753796,744,151,297.13263,0.085,0.068,2.9118
CANDIDATE,2,0,0,0,0,20.5,82.5,1,0.046,2.43902575,2307,78,297.51907,0.165,0.0723,1.1598
CANDIDATE,2,0,0,0,0,44.4,2559.6,1,0.009000000000000001,56.35879870000001,419,162,290.85413,0.07200000000000001,0.268,6.9270000000000005
CONFIRMED,1,0,0,0,0,23.2,340.3,2,0.263,242.467406,286,113,293.26093,0.132,0.265,12.808
CONFIRMED,1,0,0,0,0,339.4,2949.5,1,0.253,76.13622222,399,111,288.84862999999996,0.053,0.0329,7.9393
FALSE POSITIVE,0,0,1,0,0,52.9,638.2,1,0.008,4.9883872,990,174,296.43814,0.034,0.293,9.142000000000001
FALSE POSITIVE,0,1,0,0,0,261.3,25480.0,1,0.013000000000000001,2.5868786669999997,1666,165,296.87762000000004,0.084,0.0586,6.1614
FALSE POSITIVE,0,1,0,0,0,408.5,25886.0,1,0.044000000000000004,3.9643333039999997,1680,77,290.44736,0.233,0.0141,4.7136
FALSE POSITIVE,0,1,0,0,0,423.9,24627.0,1,0.147,1.525924389,1722,194,295.32077000000004,0.07200000000000001,0.00992,3.15998
CANDIDATE,2,1,0,0,0,990.3,17219.0,1,0.063,5.9103714179999995,1053,200,293.83688,0.05,0.0030600000000000002,3.88962
CANDIDATE,2,0,0,0,0,128.1,15805.0,1,0.057,0.917568975,1748,154,298.5137,0.031,0.0716,2.0654
CONFIRMED,1,0,0,0,0,26.4,406.5,1,0.376,5.92365747,531,69,297.50986,0.04,0.0722,2.6302
CONFIRMED,1,0,0,0,0,1586.2,16451.0,1,0.027999999999999997,3.24325988,1243,69,294.99631,0.051,0.0015400000000000001,3.0331799999999998
CANDIDATE,2,0,0,0,0,48.5,361.3,1,0.426,7.79668781,1116,117,298.36884,0.025,0.0639,4.6699
CONFIRMED,1,0,0,0,0,70.0,1091.8,1,0.019,56.4758069,417,74,288.83936,0.013999999999999999,0.16899999999999998,5.961
CONFIRMED,1,0,0,0,0,37.9,658.8,2,0.017,92.8747294,353,74,288.83936,0.013999999999999999,0.217,7.474
CONFIRMED,1,0,0,0,0,47.7,841.0,1,0.063,1.538180949,602,74,297.72925,0.07,0.0538,1.2635
CANDIDATE,2,0,0,0,0,42.1,670.0,1,0.051,10.418891499999999,855,173,298.01443,0.132,0.0485,3.0069
CANDIDATE,2,0,0,0,0,21.1,437.8,1,0.0,20.4998763,731,174,290.32651,0.067,0.142,6.501
CONFIRMED,1,0,0,0,0,56.7,278.7,1,0.031,1.921437488,1276,158,296.95206,0.11699999999999999,0.0285,1.9046
CONFIRMED,1,0,0,0,0,46.8,1597.1,1,0.14800000000000002,20.38174802,528,77,286.74188,0.064,0.0692,3.7922
CANDIDATE,2,0,0,0,0,9.9,231.4,2,0.319,7.00447892,754,77,286.74188,0.064,0.19399999999999998,2.6689999999999996
CONFIRMED,1,0,0,0,0,55.1,894.6,1,0.358,5.101375725,1050,164,295.57727,0.067,0.0378,2.595
FALSE POSITIVE,0,0,1,0,0,8.3,1105.2,1,0.41,3.47021401,933,176,290.61679,0.066,0.155,2.289
CANDIDATE,2,0,0,0,0,196.6,18121.0,1,0.18600000000000003,30.69395532,614,193,294.2009,0.054000000000000006,0.0166,2.9512
FALSE POSITIVE,0,1,0,0,0,164.4,6897.8,1,1.09,2.139325409,1007,130,286.25644,0.032,0.0227,2.8056
FALSE POSITIVE,0,1,0,0,0,332.0,11871.0,1,0.099,29.48106127,571,169,299.05585,0.171,0.0234,3.6636
CONFIRMED,1,0,0,1,0,78.6,1743.4,2,0.063,572.3766320000001,264,112,297.04541,0.115,0.5589999999999999,24.42
FALSE POSITIVE,0,1,1,0,0,228.9,2658.5,1,1.5430000000000001,2.233799622,1287,153,296.36569,0.035,0.0173,3.04
FALSE POSITIVE,0,1,1,0,0,163.7,11427.0,1,0.011000000000000001,31.13862664,582,182,290.56667999999996,0.05,0.0492,5.2482
CONFIRMED,1,0,0,0,0,14.9,186.5,3,0.008,13.93068791,665,74,288.83936,0.013999999999999999,0.11699999999999999,2.312
CANDIDATE,2,0,0,0,0,24.5,363.4,1,6.191,20.407484600000004,660,158,298.37384,0.052000000000000005,0.49200000000000005,8.839
CONFIRMED,1,0,0,0,0,28.7,417.8,2,0.013999999999999999,62.922493599999996,462,82,288.77103,0.138,0.317,11.64
CANDIDATE,2,0,0,0,0,21.7,564.5,1,0.008,32.7737631,686,84,290.88232,0.203,0.24100000000000002,3.4160000000000004
CONFIRMED,1,0,0,0,0,22.7,765.1,1,0.179,55.673581999999996,384,79,290.28845,0.055999999999999994,0.11800000000000001,3.778
CONFIRMED,1,0,0,0,0,32.2,545.8,2,0.124,6.82778157,577,83,290.82602,0.023,0.0632,2.3726
CANDIDATE,2,0,0,0,0,185.5,16612.0,1,0.11800000000000001,77.63424586,325,172,298.92593,0.066,0.0259,4.1002
CONFIRMED,1,0,0,0,0,265.4,5805.8,1,0.079,52.75878505,540,174,288.43576,0.054000000000000006,0.0404,6.6517
FALSE POSITIVE,0,1,1,0,1,28.8,1216.8,1,0.415,41.0772969,523,189,289.07703,0.195,0.114,5.525
FALSE POSITIVE,0,1,0,0,0,99.5,10188.0,1,63.89,135.9121619,370,192,296.4176,0.07,0.0643,5.627999999999999
CONFIRMED,1,0,0,0,0,22.8,334.0,3,0.11,42.472907799999994,539,76,289.86157000000003,0.132,0.214,7.252999999999999
CONFIRMED,1,0,0,0,0,45.4,224.8,1,0.023,15.17026921,905,113,292.67807,0.09,0.0567,4.3311
CONFIRMED,1,0,0,0,0,41.6,244.8,2,0.006999999999999999,39.457622799999996,658,113,292.67807,0.09,0.387,9.557
CONFIRMED,1,0,0,0,0,22.5,776.8,1,0.016,17.815968899999998,699,107,293.98157000000003,0.04,0.0972,3.6765
CONFIRMED,1,0,0,0,0,40.3,206.7,2,0.22699999999999998,15.27443889,896,86,294.21893,0.018000000000000002,0.0604,6.0765
CONFIRMED,1,0,0,0,0,34.7,861.3,1,0.005,36.515763899999996,425,77,283.60526,0.052000000000000005,0.08900000000000001,3.6577
CONFIRMED,1,0,0,0,0,26.2,169.5,1,0.396,14.07969236,931,78,290.52676,0.221,0.0636,1.375
CONFIRMED,1,0,0,0,0,32.8,370.0,1,0.011000000000000001,16.54081386,570,101,291.74164,0.027999999999999997,0.064,2.5996
CONFIRMED,1,0,0,0,0,8.6,504.9,1,0.113,1.93155546,1290,73,298.86658,0.018000000000000002,0.217,1.614
CONFIRMED,1,0,0,0,0,27.6,755.6,1,0.005,8.41100305,472,75,296.85663,0.039,0.0621,2.4553
CONFIRMED,1,0,0,0,0,22.4,690.6,1,0.23199999999999998,13.52252364,652,106,295.30008,0.027999999999999997,0.141,3.987
CONFIRMED,1,0,0,0,0,57.2,832.1,1,0.392,134.2520474,393,105,298.51532000000003,0.14300000000000002,0.0904,9.0636
CONFIRMED,1,0,0,0,0,1429.9,10091.0,1,0.081,3.268695042,1597,80,295.02567,0.182,0.00218,3.4518800000000005
FALSE POSITIVE,0,1,0,0,0,47.6,2940.7,1,69.51,22.84156293,557,175,296.52243,0.051,0.0692,2.5997
CONFIRMED,1,0,0,0,0,707.3,9763.3,1,0.016,11.720124,660,158,295.49667,0.052000000000000005,0.0165,3.0039
CONFIRMED,1,0,0,0,0,48.0,108.5,1,0.267,4.33643506,1453,74,293.0795,0.015,0.0568,4.1445
CONFIRMED,1,0,0,0,0,39.0,762.6,1,0.126,15.95541913,573,78,288.44739,0.067,0.0788,3.9851
CONFIRMED,1,0,0,0,0,18.3,298.4,2,0.302,8.25980352,714,78,288.44739,0.067,0.13,2.928
CANDIDATE,2,0,0,0,0,35.0,1372.6,1,0.059000000000000004,62.56138789999999,417,169,294.8161,0.042,0.11,5.907
CONFIRMED,1,0,0,0,0,38.2,234.3,1,0.057,8.96847034,1024,105,291.96069,0.17600000000000002,0.08199999999999999,4.4073
CONFIRMED,1,0,0,0,0,40.9,120.5,1,0.037000000000000005,1.9078106830000001,1268,97,287.57117,0.01,0.0447,1.8707
CANDIDATE,2,0,0,0,0,36.4,162.8,1,0.017,32.85862571,691,79,284.23398,0.027000000000000003,0.0838,3.1483
FALSE POSITIVE,0,1,0,0,0,2145.1,69851.0,1,0.02,48.11881255,490,162,295.71225,0.05,0.0029100000000000003,5.27958
CONFIRMED,1,0,0,0,0,33.3,228.4,1,0.218,2.514628496,1217,152,289.59308,0.031,0.0517,1.6239
CONFIRMED,1,0,0,0,0,373.0,3120.4,1,0.042,8.025118521,1093,120,297.21407999999997,0.162,0.0396,5.3694
CONFIRMED,1,0,0,0,0,14.8,334.3,2,0.23600000000000002,5.79529495,534,75,296.85663,0.039,0.147,2.272
CANDIDATE,2,0,0,0,0,15.2,608.1,3,0.126,8.56267266,768,192,284.34274,0.13,0.129,1.53
CONFIRMED,1,0,0,0,0,28.5,365.6,1,0.634,8.30537702,809,109,290.97342000000003,0.063,0.601,3.7510000000000003
CONFIRMED,1,0,0,0,0,51.8,812.0,1,0.406,13.22714056,638,103,286.55807000000004,0.036000000000000004,0.051,3.2861
CONFIRMED,1,0,0,0,0,56.8,1025.4,1,0.6679999999999999,51.8098276,410,103,286.47147,0.044000000000000004,0.45399999999999996,6.343
CONFIRMED,1,0,0,0,0,90.6,343.9,1,0.354,5.28790754,1661,52,297.35927999999996,0.02,0.0591,8.5274
CONFIRMED,1,0,0,0,0,21.8,1320.3,1,0.253,8.45746636,540,117,291.83432,0.05,0.0941,2.2906
CANDIDATE,2,0,0,0,0,38.5,574.5,1,0.03,59.7711433,522,173,288.57443,0.087,0.107,4.843
CANDIDATE,2,0,0,0,0,39.9,568.1,1,0.003,10.08744556,942,168,287.36127,0.065,0.0713,2.9884
CANDIDATE,2,0,0,0,0,34.0,829.4,1,0.203,16.34355902,730,77,300.41751,0.08,0.122,5.474
CONFIRMED,1,0,0,0,0,26.9,693.4,1,0.0,21.96401646,643,156,292.49962999999997,0.081,0.0766,2.7509
CONFIRMED,1,0,0,0,0,23.3,925.7,2,0.4,125.602323,360,156,292.49962999999997,0.081,0.20600000000000002,7.105
CONFIRMED,1,0,0,0,0,30.0,430.8,2,0.035,12.51353325,706,109,290.97342000000003,0.063,0.157,4.301
CONFIRMED,1,0,0,0,0,11.4,197.8,4,0.146,17.9134215,626,109,290.97342000000003,0.063,0.244,4.364
CONFIRMED,1,0,0,0,0,9.9,174.1,3,0.376,25.2149143,559,109,290.97342000000003,0.063,0.514,5.76
CONFIRMED,1,0,0,0,0,17.9,824.3,2,0.062,8.29561738,469,75,283.86638999999997,0.042,0.0773,1.3421
CANDIDATE,2,0,0,0,0,27.1,532.9,1,0.025,19.58561177,666,112,295.79218,0.1,0.111,1.755
CONFIRMED,1,0,0,0,0,33.9,763.3,1,0.051,3.69298623,745,118,285.60254,0.045,0.0543,1.7744
CONFIRMED,1,0,0,0,0,41.2,190.9,1,0.015,6.498014700000001,1026,104,286.28601000000003,0.13699999999999998,0.0353,2.4384
CONFIRMED,1,0,0,0,0,35.3,392.5,1,0.032,19.76169247,791,291,295.75412,0.158,0.0871,3.9097
CONFIRMED,1,0,0,0,0,36.4,430.1,1,0.415,5.18498961,652,131,295.90656,0.059000000000000004,0.057999999999999996,2.1397
CANDIDATE,2,0,0,0,0,36.6,476.0,1,0.442,85.65424759999999,522,69,286.40231,0.20199999999999999,0.122,6.8660000000000005
CANDIDATE,2,0,0,0,0,39.8,414.2,1,0.037000000000000005,17.79108667,830,79,296.08975,0.195,0.0593,2.662
CONFIRMED,1,0,0,0,0,30.3,645.3,1,0.248,3.290114076,802,134,289.93085,0.054000000000000006,0.0536,1.5151
FALSE POSITIVE,0,1,1,0,1,102.2,3657.8,1,0.008,2.0860757519999997,1845,168,290.8154,0.294,0.052000000000000005,2.2647
CONFIRMED,1,0,0,0,0,448.2,5976.5,1,0.005,3.311864148,1116,73,298.62487999999996,0.023,0.0139,1.4049
CANDIDATE,2,0,0,0,0,30.0,671.3,1,0.184,63.073224100000004,1077,74,298.75018,0.45799999999999996,0.122,5.397
CONFIRMED,1,0,0,0,0,423.7,1871.8,1,0.22899999999999998,2.422084188,1213,149,295.94641,0.036000000000000004,0.00828,2.5613
CANDIDATE,2,0,0,0,0,35.6,658.7,1,0.366,78.54611059999999,501,78,292.5878,0.162,0.131,8.689
CONFIRMED,1,0,0,0,0,40.8,1125.3,1,0.385,16.92342126,702,78,294.64816,0.038,0.0904,4.1864
CONFIRMED,1,0,0,0,0,49.8,308.3,2,0.077,4.5803461610000005,889,101,294.32552999999996,0.032,0.0384,2.097
CONFIRMED,1,0,0,0,0,59.7,263.2,1,0.46,2.248288213,1127,101,294.32552999999996,0.032,0.0311,2.0361
CONFIRMED,1,0,0,0,0,29.7,249.3,3,0.267,6.76690759,781,101,294.32552999999996,0.032,0.0533,1.7062
CONFIRMED,1,0,0,0,0,38.9,635.0,1,0.004,34.1732156,465,93,288.3725,0.01,0.0814,4.7679
CONFIRMED,1,0,0,0,0,9.9,1147.0,1,0.06,16.7364755,464,77,289.62523999999996,0.04,0.212,2.151
FALSE POSITIVE,0,1,0,0,0,28.2,2363.0,1,35.19,137.8645881,170,72,296.87683,0.071,0.10800000000000001,1.922
CONFIRMED,1,0,0,0,0,32.5,296.1,1,0.215,7.62635494,703,100,286.66296,0.018000000000000002,0.0744,2.4168
CONFIRMED,1,0,0,0,0,38.3,1221.0,1,0.39799999999999996,11.35010642,403,72,282.85992000000005,0.052000000000000005,0.0544,2.2792
CANDIDATE,2,0,0,0,0,30.1,1269.6,1,0.301,109.4450597,340,107,294.08392000000003,0.057999999999999996,0.10800000000000001,3.792
CONFIRMED,1,0,0,0,0,11.8,150.4,2,0.02,7.41556471,622,90,295.22879,0.012,0.19399999999999998,1.973
CONFIRMED,1,0,1,0,0,14.1,458.0,2,0.501,24.2101973,451,125,285.75146,0.048,0.28600000000000003,4.046
CONFIRMED,1,0,0,0,0,48.7,147.2,1,0.358,1.569066598,1849,69,292.04437,0.162,0.0469,2.7803
CONFIRMED,1,0,0,0,0,40.0,544.6,1,0.075,9.59068586,1087,179,284.09457000000003,0.693,0.071,3.452
CONFIRMED,1,0,0,0,0,48.6,836.7,1,0.017,7.03932913,1060,79,295.8287,0.132,0.226,3.514
CONFIRMED,1,0,0,0,0,44.9,626.7,1,0.015,49.6075771,402,103,290.16525,0.013999999999999999,0.0599,2.9575
CANDIDATE,2,0,0,0,0,23.6,822.1,1,0.253,16.84183355,699,166,299.25031,0.11599999999999999,0.0991,2.6194
CONFIRMED,1,0,0,0,0,856.3,8510.5,1,0.022000000000000002,7.340714946,1155,120,293.09252999999995,0.06,0.0141,2.9987
CONFIRMED,1,0,0,0,0,33.2,494.1,1,0.047,12.55111099,480,84,292.28607,0.024,0.0729,3.1293
CONFIRMED,1,0,0,0,0,80.8,8538.0,1,0.05,3.003879547,1438,177,295.30753,0.054000000000000006,0.0587,3.2848
CONFIRMED,1,0,0,0,0,21.0,387.2,2,0.069,24.088417800000002,386,84,292.28607,0.024,0.14,3.952
CONFIRMED,1,0,0,0,0,41.7,187.9,1,0.405,12.75800092,822,104,287.14066,0.126,0.0716,4.1828
CONFIRMED,1,0,0,0,0,38.4,695.1,1,0.019,6.51112385,1008,190,288.0119,0.055999999999999994,0.0395,1.6919
CONFIRMED,1,0,0,0,0,28.6,833.7,2,0.039,23.85163321,654,190,288.0119,0.055999999999999994,0.0677,2.4453
CONFIRMED,1,0,0,0,0,36.8,143.5,1,0.004,2.7140783739999996,1301,69,289.04221,0.04,0.0408,1.3115
CANDIDATE,2,0,0,0,0,17.4,679.6,1,0.31,4.88753111,1003,166,291.71146,0.044000000000000004,0.11699999999999999,2.0340000000000003
CONFIRMED,1,0,0,0,0,26.8,119.7,1,0.261,6.14728341,770,100,287.59009,0.018000000000000002,0.0776,2.7645
CANDIDATE,2,0,0,0,0,33.5,706.7,1,0.096,2.8001112669999997,956,130,291.22433,0.06,0.0459,1.0237
CONFIRMED,1,0,0,0,0,28.8,599.4,1,0.028999999999999998,34.3511339,576,169,291.03362999999996,0.054000000000000006,0.0987,4.4408
CONFIRMED,1,0,0,0,0,480.7,3868.7,1,0.11699999999999999,3.4130363530000003,1200,80,285.93068999999997,0.165,0.0057799999999999995,2.61366
CANDIDATE,2,0,0,0,0,9.2,176.6,2,0.051,6.35585682,503,73,285.01309,0.033,0.184,1.55
CONFIRMED,1,0,0,0,0,56.3,403.2,1,0.033,1.9703402030000001,1599,146,290.54855,0.57,0.0341,1.7901
CANDIDATE,2,0,0,0,0,43.2,748.3,2,0.042,5.05821338,1168,146,290.54855,0.57,0.11199999999999999,1.1320000000000001
CONFIRMED,1,0,0,0,0,21.3,167.6,3,0.11,25.098508300000002,656,104,287.14066,0.126,0.0936,2.7727
CONFIRMED,1,0,0,0,0,38.2,699.3,1,0.217,34.2685741,477,83,289.19263,0.08800000000000001,0.0848,4.8251
CONFIRMED,1,0,0,0,0,38.2,203.9,1,0.057,5.50860699,934,109,289.29626,0.063,0.0586,3.0788
CONFIRMED,1,0,0,0,0,26.2,684.0,1,0.369,18.93055119,766,164,290.24805,0.602,0.102,3.372
FALSE POSITIVE,0,1,0,0,0,273.0,9207.9,1,11.9,42.94386258,520,173,290.16513,0.158,0.0208,3.7591
CANDIDATE,2,0,0,0,0,31.5,388.7,1,0.031,22.064020000000003,712,173,298.49329,0.054000000000000006,0.128,4.1
CANDIDATE,2,0,0,0,0,45.5,623.6,1,0.037000000000000005,5.756245244,773,98,280.92612,0.018000000000000002,0.0321,1.071
CONFIRMED,1,0,0,0,0,33.7,1532.1,1,0.113,148.4601819,285,82,298.97217,0.032,0.139,5.499
CONFIRMED,1,0,0,0,0,57.8,270.4,1,0.159,0.934885365,2080,143,298.3266,0.7070000000000001,0.0277,1.4083
CONFIRMED,1,0,0,0,0,38.0,619.5,1,0.124,25.762684600000004,633,78,285.79947000000004,0.095,0.11800000000000001,6.9079999999999995
CONFIRMED,1,0,0,0,0,14.1,182.3,2,0.045,11.031783599999999,840,78,285.79947000000004,0.095,0.42,4.753
CONFIRMED,1,0,0,0,0,21.6,114.7,2,0.195,4.12511935,1016,149,295.94641,0.036000000000000004,0.10300000000000001,2.877
CONFIRMED,1,0,0,0,0,32.7,196.9,2,0.019,13.12162167,913,123,292.42107999999996,0.125,0.0844,3.6138
CONFIRMED,1,0,0,0,0,47.6,505.5,1,0.006999999999999999,49.6220669,546,71,286.71072000000004,0.095,0.264,7.222
CONFIRMED,1,0,0,0,0,46.1,952.9,1,0.105,8.08801663,792,84,300.37127999999996,0.06,0.0396,1.8334
CONFIRMED,1,0,0,0,0,49.8,402.8,1,0.42700000000000005,11.55103848,845,105,294.61301000000003,0.08,0.059000000000000004,3.3601
CONFIRMED,1,0,0,0,0,37.1,553.9,1,0.413,4.469754641000001,1103,161,289.2489,0.05,0.0503,1.8130000000000002
CONFIRMED,1,0,0,0,0,30.4,313.6,1,0.419,15.77382794,955,126,288.41769,0.168,0.115,4.957
CONFIRMED,1,0,0,0,0,41.2,260.8,1,0.009000000000000001,6.56226483,1290,117,296.06433,0.196,0.0694,4.0144
CONFIRMED,1,0,0,0,0,42.6,323.9,2,0.297,20.67876365,749,105,290.23764,0.13699999999999998,0.085,4.6395
CONFIRMED,1,0,0,0,0,508.8,5671.1,1,0.076,50.79034648,612,123,288.79303,0.154,0.0138,10.8474
CONFIRMED,1,0,0,0,0,52.0,271.2,1,0.36200000000000004,9.59993246,967,105,290.23764,0.13699999999999998,0.0549,4.3206
CONFIRMED,1,0,0,0,0,20.2,63.3,3,0.22,2.0248205,1625,105,290.23764,0.13699999999999998,0.11800000000000001,2.55
CONFIRMED,1,0,0,0,0,34.7,584.8,1,0.41700000000000004,201.11831899999999,300,101,283.11377000000005,0.07200000000000001,0.165,10.328
CONFIRMED,1,0,0,0,0,37.6,458.7,1,0.025,24.7577652,644,163,293.88177,0.048,0.13,6.997999999999999
CONFIRMED,1,0,0,0,0,38.2,336.6,1,0.158,12.7983174,908,75,289.19957999999997,0.195,0.11599999999999999,6.401
CONFIRMED,1,0,0,0,0,37.6,911.6,1,0.39899999999999997,10.13200555,574,167,288.66891,0.048,0.0689,3.1683
CONFIRMED,1,0,0,0,0,35.5,695.2,1,0.003,38.505224,532,161,281.66299,0.062,0.10400000000000001,5.941
CONFIRMED,1,0,0,0,0,34.3,133.2,1,0.025,4.6126736,1294,123,292.42107999999996,0.125,0.0681,3.0643
CONFIRMED,1,0,0,0,0,37.4,540.6,1,0.22899999999999998,8.67890312,905,82,294.15271,0.156,0.0685,3.5317
CANDIDATE,2,0,0,0,0,33.8,500.1,1,0.4,39.3135699,540,163,289.06433,0.048,0.0903,5.0137
CONFIRMED,1,0,0,0,0,28.5,401.2,1,0.228,5.94565516,568,79,284.47652999999997,0.027000000000000003,0.0711,2.1604
CONFIRMED,1,0,0,0,0,34.1,364.7,1,0.057999999999999996,1.52373073,818,75,287.50116,0.053,0.0342,1.4796
CONFIRMED,1,0,0,0,0,51.7,432.2,1,0.131,60.0853848,485,107,285.10406,0.024,0.11599999999999999,7.007000000000001
CONFIRMED,1,0,0,0,0,50.0,541.6,1,0.036000000000000004,43.0343364,484,110,296.95886,0.064,0.135,6.571000000000001
CANDIDATE,2,0,0,0,0,55.0,854.9,1,0.37,46.2991052,592,160,297.07861,0.504,0.061,5.2481
CANDIDATE,2,0,0,0,0,34.0,436.7,1,0.02,35.01190875,603,70,291.53439,0.10300000000000001,0.0684,2.8680000000000003
CONFIRMED,1,0,0,0,0,40.9,644.9,1,0.33799999999999997,16.57099265,614,166,285.12203999999997,0.034,0.0575,2.9052
CONFIRMED,1,0,0,0,0,49.8,377.5,1,0.426,16.00496657,1040,70,292.75732,0.24,0.0847,6.5047
CONFIRMED,1,0,0,0,0,43.1,392.8,1,0.237,1.9545259659999998,1540,77,294.61365,0.115,0.0457,2.0944
CONFIRMED,1,0,0,0,0,34.3,453.3,1,0.426,7.23400381,831,107,283.46936,0.042,0.0587,2.165
CONFIRMED,1,0,0,0,0,226.8,5368.1,1,0.14800000000000002,20.17202467,564,83,299.21317,0.09,0.0248,3.1488
CONFIRMED,1,0,0,0,0,31.2,991.1,1,0.02,26.41044199,512,162,284.18329,0.037000000000000005,0.084,3.0715
CONFIRMED,1,0,0,0,0,15.7,251.1,1,0.019,14.37504582,786,106,296.75574,0.076,0.151,3.208
CANDIDATE,2,0,0,0,0,35.6,403.7,1,0.41,6.31219171,1096,169,292.13525,0.054000000000000006,0.0922,4.9377
CANDIDATE,2,0,0,0,0,26.4,1267.1,1,0.41200000000000003,147.97391000000002,329,100,292.59164,0.09,0.168,6.854
CONFIRMED,1,0,0,0,0,35.7,156.1,1,0.01,13.24503482,887,114,299.5495,0.188,0.0831,4.4078
CONFIRMED,1,0,0,0,0,44.0,589.5,1,0.067,77.25507259999999,548,181,296.46448,0.128,0.161,10.214
CONFIRMED,1,0,0,0,0,24.3,127.8,1,0.451,3.85690686,972,73,289.44452,0.015,0.0742,2.0808
CONFIRMED,1,0,0,0,0,31.5,1586.3,1,0.4,116.33117390000001,323,106,290.14432,0.039,0.14300000000000002,7.025
CONFIRMED,1,0,0,0,0,45.5,538.1,2,0.025,12.20951755,791,114,291.55695,0.095,0.0768,4.1808
CANDIDATE,2,0,0,0,0,29.3,216.7,3,0.235,3.07644709,1253,114,291.55695,0.095,0.0693,2.6326
CANDIDATE,2,0,0,0,0,21.5,28.7,1,0.006,2.11913005,2090,78,294.2869,0.078,0.261,4.141
CONFIRMED,1,0,0,0,0,30.0,123.3,1,0.043,68.95844699999999,402,73,293.6792,0.027000000000000003,0.0869,3.128
CANDIDATE,2,0,0,0,0,53.1,658.7,1,0.35600000000000004,63.038036600000005,465,104,283.80953999999997,0.085,0.0855,7.3702
CONFIRMED,1,0,0,0,0,45.1,141.8,1,0.079,9.69315023,1017,115,290.06049,0.195,0.067,5.6725
FALSE POSITIVE,0,0,1,0,1,37.3,351.1,1,0.006999999999999999,8.48031229,952,158,298.83333999999996,0.128,0.218,7.105
CONFIRMED,1,0,0,0,0,39.9,529.7,1,0.122,6.92101452,619,132,281.89835,0.052000000000000005,0.0801,4.3591
CONFIRMED,1,0,0,0,0,34.0,262.5,1,0.445,3.27344784,625,75,287.34674,0.04,0.0495,1.7292
CONFIRMED,1,0,0,0,0,17.6,185.1,1,0.11599999999999999,15.3789014,1039,78,282.92499,0.293,0.228,4.662
CANDIDATE,2,0,0,0,0,149.9,4033.5,1,0.004,134.4785189,412,117,289.34143,0.182,0.0565,5.9288
FALSE POSITIVE,0,1,0,0,0,210.9,8052.3,1,0.024,24.68662378,1149,69,294.207,0.145,0.146,15.168
CONFIRMED,1,0,0,0,0,111.3,5904.3,1,0.293,71.52543938,340,77,287.73755,0.055999999999999994,0.0564,5.9189
CONFIRMED,1,1,0,0,0,1654.9,10184.0,1,0.005,1.72086129,1647,115,286.11032,0.055,0.00533,2.0243
CANDIDATE,2,0,0,0,0,36.0,649.2,1,0.344,33.7888028,611,166,285.66711000000004,0.054000000000000006,0.102,5.496
CANDIDATE,2,0,0,0,0,53.3,158.0,1,0.107,3.215109385,1155,100,289.43811,0.055999999999999994,0.11199999999999999,4.365
CONFIRMED,1,0,0,0,0,40.8,80.7,2,0.257,3.29276797,1458,115,290.06049,0.195,0.0819,4.8069
CONFIRMED,1,0,0,0,0,62.5,199.2,1,0.439,13.72710334,1005,80,282.97897,0.033,0.0741,7.3419
CONFIRMED,1,0,0,0,0,48.9,184.4,2,0.278,24.3110031,831,80,282.97897,0.033,0.0967,8.7682
CONFIRMED,1,0,0,0,0,12.5,176.7,2,0.081,21.1285655,935,78,282.92499,0.293,0.226,3.852
FALSE POSITIVE,0,1,0,0,0,10.9,263.8,1,0.018000000000000002,24.4851178,1179,168,292.22629,0.337,0.27899999999999997,4.6419999999999995
CONFIRMED,1,0,0,0,0,19.4,286.7,2,0.321,7.51854537,784,83,299.21317,0.09,0.146,2.845
CANDIDATE,2,0,0,0,0,35.7,547.1,1,0.406,86.74908070000001,398,111,292.77398999999997,0.1,0.135,9.179
CONFIRMED,1,0,0,0,0,37.5,350.3,1,0.39899999999999997,25.96190067,850,77,295.15811,0.174,0.0941,6.2732
CONFIRMED,1,0,0,0,0,103.7,5128.7,1,0.075,130.3543929,369,163,285.37195,0.055999999999999994,0.14300000000000002,6.474
CONFIRMED,1,1,0,0,0,1853.8,10570.0,1,0.011000000000000001,1.855557556,1436,113,294.51324,0.05,0.0061,2.35672
CONFIRMED,1,0,0,0,0,118.8,908.0,1,0.006,16.78175788,545,98,295.85938,0.024,0.0353,3.7386
CONFIRMED,1,0,0,0,0,40.6,1362.2,1,0.41100000000000003,105.30350929999999,351,110,289.41107,0.042,0.121,6.2139999999999995
